"행정구역(시군구)별","연령별",2022.02,2022.02,2022.02
"행정구역(시군구)별","연령별",총인구수 (명),남자인구수 (명),여자인구수 (명)
"전국","계",51625561,25738197,25887364
"전국","0세",250466,128074,122392
"전국","1세",271905,139370,132535
"전국","2세",299103,153558,145545
"전국","3세",328264,168411,159853
"전국","4세",358100,184220,173880
"전국","5세",404555,207016,197539
"전국","6세",440640,225992,214648
"전국","7세",440572,225474,215098
"전국","8세",438798,224478,214320
"전국","9세",486447,249471,236976
"전국","10세",475455,244198,231257
"전국","11세",480274,247038,233236
"전국","12세",447189,230443,216746
"전국","13세",464959,239331,225628
"전국","14세",498566,256104,242462
"전국","15세",454898,235093,219805
"전국","16세",437282,226259,211023
"전국","17세",464749,240359,224390
"전국","18세",490429,254275,236154
"전국","19세",488866,254295,234571
"전국","20세",543150,282378,260772
"전국","21세",627614,327088,300526
"전국","22세",623311,324970,298341
"전국","23세",632484,329913,302571
"전국","24세",665600,344603,320997
"전국","25세",677446,354834,322612
"전국","26세",701761,369398,332363
"전국","27세",707965,376400,331565
"전국","28세",706148,374997,331151
"전국","29세",721272,380415,340857
"전국","30세",701475,367317,334158
"전국","31세",638751,334566,304185
"전국","32세",634446,333295,301151
"전국","33세",626259,325825,300434
"전국","34세",617736,318343,299393
"전국","35세",623990,320921,303069
"전국","36세",644842,331886,312956
"전국","37세",649947,333512,316435
"전국","38세",734468,375408,359060
"전국","39세",809593,412955,396638
"전국","40세",841289,428170,413119
"전국","41세",830097,423277,406820
"전국","42세",830700,422667,408033
"전국","43세",742422,377802,364620
"전국","44세",769487,389142,380345
"전국","45세",755541,385805,369736
"전국","46세",782051,395692,386359
"전국","47세",844877,429460,415417
"전국","48세",888037,446351,441686
"전국","49세",888300,453199,435101
"전국","50세",924628,471996,452632
"전국","51세",925164,469556,455608
"전국","52세",904884,456461,448423
"전국","53세",924470,464128,460342
"전국","54세",845696,420556,425140
"전국","55세",828621,425309,403312
"전국","56세",832569,418676,413893
"전국","57세",832190,419814,412376
"전국","58세",762244,386581,375663
"전국","59세",849597,430318,419279
"전국","60세",889589,443761,445828
"전국","61세",919663,453877,465786
"전국","62세",849148,417350,431798
"전국","63세",765779,379197,386582
"전국","64세",745596,369413,376183
"전국","65세",688167,337818,350349
"전국","66세",684112,330232,353880
"전국","67세",627243,304564,322679
"전국","68세",510161,244342,265819
"전국","69세",548898,261845,287053
"전국","70세",429939,204657,225282
"전국","71세",422398,199114,223284
"전국","72세",430223,201398,228825
"전국","73세",421763,196864,224899
"전국","74세",414907,190442,224465
"전국","75세",373414,170844,202570
"전국","76세",282274,126384,155890
"전국","77세",308597,133369,175228
"전국","78세",290260,120704,169556
"전국","79세",363105,153422,209683
"전국","80세",307506,124759,182747
"전국","81세",252220,98686,153534
"전국","82세",248809,94723,154086
"전국","83세",221105,81387,139718
"전국","84세",193514,68837,124677
"전국","85세",173953,58788,115165
"전국","86세",152241,49112,103129
"전국","87세",130309,39712,90597
"전국","88세",102772,29808,72964
"전국","89세",85904,23301,62603
"전국","90세",67211,16954,50257
"전국","91세",52271,12104,40167
"전국","92세",43851,9970,33881
"전국","93세",33611,7188,26423
"전국","94세",25284,5085,20199
"전국","95세",16964,3215,13749
"전국","96세",11679,2049,9630
"전국","97세",8082,1608,6474
"전국","98세",6799,1352,5447
"전국","99세",5278,1048,4230
"전국","100세 이상",8323,1471,6852
"서울특별시","계",9508451,4615823,4892628
"서울특별시","0세",42726,22061,20665
"서울특별시","1세",44493,22830,21663
"서울특별시","2세",47755,24789,22966
"서울특별시","3세",51025,26468,24557
"서울특별시","4세",54730,27925,26805
"서울특별시","5세",61722,31550,30172
"서울특별시","6세",66956,34186,32770
"서울특별시","7세",66691,34084,32607
"서울특별시","8세",66449,34209,32240
"서울특별시","9세",74033,37851,36182
"서울특별시","10세",71822,36940,34882
"서울특별시","11세",73949,37918,36031
"서울특별시","12세",69246,35542,33704
"서울특별시","13세",73318,37606,35712
"서울특별시","14세",79443,41020,38423
"서울특별시","15세",73737,37998,35739
"서울특별시","16세",70462,36397,34065
"서울특별시","17세",77132,39627,37505
"서울특별시","18세",82775,42264,40511
"서울특별시","19세",84672,42320,42352
"서울특별시","20세",95777,46608,49169
"서울특별시","21세",115338,55365,59973
"서울특별시","22세",120036,57196,62840
"서울특별시","23세",129304,60608,68696
"서울특별시","24세",142063,65750,76313
"서울특별시","25세",150468,70356,80112
"서울특별시","26세",160924,76827,84097
"서울특별시","27세",165995,81472,84523
"서울특별시","28세",166746,82485,84261
"서울특별시","29세",170234,84503,85731
"서울특별시","30세",165934,82355,83579
"서울특별시","31세",148983,74441,74542
"서울특별시","32세",144855,72904,71951
"서울특별시","33세",141838,70923,70915
"서울특별시","34세",135350,67449,67901
"서울특별시","35세",133480,66360,67120
"서울특별시","36세",134086,67143,66943
"서울특별시","37세",131547,65693,65854
"서울특별시","38세",145031,72980,72051
"서울특별시","39세",152396,75801,76595
"서울특별시","40세",156073,78135,77938
"서울특별시","41세",152617,76063,76554
"서울특별시","42세",152342,75312,77030
"서울특별시","43세",134093,66347,67746
"서울특별시","44세",138160,67694,70466
"서울특별시","45세",137563,68288,69275
"서울특별시","46세",139634,68870,70764
"서울특별시","47세",151002,75008,75994
"서울특별시","48세",158059,77273,80786
"서울특별시","49세",160963,79837,81126
"서울특별시","50세",168074,83849,84225
"서울특별시","51세",167063,82539,84524
"서울특별시","52세",161020,79731,81289
"서울특별시","53세",159720,78460,81260
"서울특별시","54세",146473,70957,75516
"서울특별시","55세",139653,69943,69710
"서울특별시","56세",141636,69367,72269
"서울특별시","57세",143882,70444,73438
"서울특별시","58세",134071,65897,68174
"서울특별시","59세",144261,70849,73412
"서울특별시","60세",150002,72494,77508
"서울특별시","61세",156965,74515,82450
"서울특별시","62세",147977,69997,77980
"서울특별시","63세",136710,65190,71520
"서울특별시","64세",134317,63808,70509
"서울특별시","65세",124118,58142,65976
"서울특별시","66세",127193,59315,67878
"서울특별시","67세",116306,54473,61833
"서울특별시","68세",96634,44961,51673
"서울특별시","69세",103004,48125,54879
"서울특별시","70세",77193,35980,41213
"서울특별시","71세",79446,36925,42521
"서울특별시","72세",81673,37384,44289
"서울특별시","73세",79439,36477,42962
"서울특별시","74세",79156,35769,43387
"서울특별시","75세",72982,32931,40051
"서울특별시","76세",55293,24919,30374
"서울특별시","77세",57295,25674,31621
"서울특별시","78세",53282,23314,29968
"서울특별시","79세",63902,28823,35079
"서울특별시","80세",53904,23695,30209
"서울특별시","81세",42906,18443,24463
"서울특별시","82세",40518,16953,23565
"서울특별시","83세",35680,14463,21217
"서울특별시","84세",30809,12146,18663
"서울특별시","85세",26916,10006,16910
"서울특별시","86세",23448,8470,14978
"서울특별시","87세",19268,6555,12713
"서울특별시","88세",15341,4990,10351
"서울특별시","89세",12704,3923,8781
"서울특별시","90세",9952,2840,7112
"서울특별시","91세",8025,2124,5901
"서울특별시","92세",6853,1811,5042
"서울특별시","93세",5356,1325,4031
"서울특별시","94세",4119,941,3178
"서울특별시","95세",2851,624,2227
"서울특별시","96세",1867,388,1479
"서울특별시","97세",1357,315,1042
"서울특별시","98세",1202,304,898
"서울특별시","99세",900,215,685
"서울특별시","100세 이상",1708,409,1299
"부산광역시","계",3347396,1637111,1710285
"부산광역시","0세",14135,7224,6911
"부산광역시","1세",15026,7791,7235
"부산광역시","2세",17063,8735,8328
"부산광역시","3세",19057,9694,9363
"부산광역시","4세",21265,11011,10254
"부산광역시","5세",24043,12175,11868
"부산광역시","6세",26561,13670,12891
"부산광역시","7세",26188,13533,12655
"부산광역시","8세",25846,13219,12627
"부산광역시","9세",28404,14597,13807
"부산광역시","10세",27621,14113,13508
"부산광역시","11세",27436,14031,13405
"부산광역시","12세",25006,12985,12021
"부산광역시","13세",25869,13285,12584
"부산광역시","14세",27703,14196,13507
"부산광역시","15세",24983,12881,12102
"부산광역시","16세",24342,12584,11758
"부산광역시","17세",26206,13469,12737
"부산광역시","18세",28306,14702,13604
"부산광역시","19세",28515,14729,13786
"부산광역시","20세",32401,16491,15910
"부산광역시","21세",38621,19759,18862
"부산광역시","22세",39383,20274,19109
"부산광역시","23세",40269,20847,19422
"부산광역시","24세",42467,21608,20859
"부산광역시","25세",43408,22750,20658
"부산광역시","26세",43761,22908,20853
"부산광역시","27세",43957,22917,21040
"부산광역시","28세",43489,22769,20720
"부산광역시","29세",44283,22984,21299
"부산광역시","30세",42709,22174,20535
"부산광역시","31세",38685,20071,18614
"부산광역시","32세",39124,20498,18626
"부산광역시","33세",37567,19280,18287
"부산광역시","34세",36710,18595,18115
"부산광역시","35세",36961,19033,17928
"부산광역시","36세",38005,19475,18530
"부산광역시","37세",38987,19879,19108
"부산광역시","38세",44675,22627,22048
"부산광역시","39세",49209,25031,24178
"부산광역시","40세",52611,26562,26049
"부산광역시","41세",52603,26656,25947
"부산광역시","42세",52585,26750,25835
"부산광역시","43세",46066,23450,22616
"부산광역시","44세",46664,23658,23006
"부산광역시","45세",44714,22679,22035
"부산광역시","46세",47497,23872,23625
"부산광역시","47세",51186,25663,25523
"부산광역시","48세",54084,26799,27285
"부산광역시","49세",54444,27410,27034
"부산광역시","50세",56267,27976,28291
"부산광역시","51세",57425,28330,29095
"부산광역시","52세",56450,27635,28815
"부산광역시","53세",58200,28314,29886
"부산광역시","54세",54749,26281,28468
"부산광역시","55세",52690,25989,26701
"부산광역시","56세",53661,25857,27804
"부산광역시","57세",53302,25670,27632
"부산광역시","58세",50555,24678,25877
"부산광역시","59세",59178,28591,30587
"부산광역시","60세",62953,29765,33188
"부산광역시","61세",66370,31265,35105
"부산광역시","62세",61595,28909,32686
"부산광역시","63세",57422,27275,30147
"부산광역시","64세",57107,27370,29737
"부산광역시","65세",54323,25816,28507
"부산광역시","66세",55321,25386,29935
"부산광역시","67세",50257,24243,26014
"부산광역시","68세",41868,19576,22292
"부산광역시","69세",44382,20582,23800
"부산광역시","70세",37646,17528,20118
"부산광역시","71세",34742,16214,18528
"부산광역시","72세",35401,16120,19281
"부산광역시","73세",35198,16047,19151
"부산광역시","74세",33069,14855,18214
"부산광역시","75세",29004,13283,15721
"부산광역시","76세",21039,9500,11539
"부산광역시","77세",24743,10926,13817
"부산광역시","78세",22582,9743,12839
"부산광역시","79세",26802,11593,15209
"부산광역시","80세",22109,9069,13040
"부산광역시","81세",18729,7503,11226
"부산광역시","82세",17534,6856,10678
"부산광역시","83세",15014,5648,9366
"부산광역시","84세",12701,4598,8103
"부산광역시","85세",11192,3861,7331
"부산광역시","86세",9471,3039,6432
"부산광역시","87세",8048,2420,5628
"부산광역시","88세",6206,1852,4354
"부산광역시","89세",5143,1359,3784
"부산광역시","90세",4061,1018,3043
"부산광역시","91세",2906,680,2226
"부산광역시","92세",2558,575,1983
"부산광역시","93세",2040,421,1619
"부산광역시","94세",1565,254,1311
"부산광역시","95세",955,175,780
"부산광역시","96세",670,102,568
"부산광역시","97세",449,81,368
"부산광역시","98세",361,63,298
"부산광역시","99세",269,53,216
"부산광역시","100세 이상",414,74,340
"대구광역시","계",2381095,1173039,1208056
"대구광역시","0세",10289,5293,4996
"대구광역시","1세",11227,5787,5440
"대구광역시","2세",13106,6796,6310
"대구광역시","3세",14409,7379,7030
"대구광역시","4세",16239,8262,7977
"대구광역시","5세",18586,9530,9056
"대구광역시","6세",20153,10314,9839
"대구광역시","7세",20142,10291,9851
"대구광역시","8세",19856,10103,9753
"대구광역시","9세",22086,11348,10738
"대구광역시","10세",21480,11019,10461
"대구광역시","11세",21747,11226,10521
"대구광역시","12세",19981,10319,9662
"대구광역시","13세",21024,10938,10086
"대구광역시","14세",22847,11613,11234
"대구광역시","15세",20797,10874,9923
"대구광역시","16세",20764,10834,9930
"대구광역시","17세",21809,11430,10379
"대구광역시","18세",24036,12648,11388
"대구광역시","19세",23169,12348,10821
"대구광역시","20세",26279,13923,12356
"대구광역시","21세",30585,16110,14475
"대구광역시","22세",30316,16013,14303
"대구광역시","23세",29820,15908,13912
"대구광역시","24세",31701,16635,15066
"대구광역시","25세",31547,16746,14801
"대구광역시","26세",32098,17133,14965
"대구광역시","27세",31117,16685,14432
"대구광역시","28세",30860,16558,14302
"대구광역시","29세",31398,16829,14569
"대구광역시","30세",30220,16245,13975
"대구광역시","31세",27359,14792,12567
"대구광역시","32세",27747,15066,12681
"대구광역시","33세",25957,14094,11863
"대구광역시","34세",25782,13698,12084
"대구광역시","35세",26002,13832,12170
"대구광역시","36세",26963,14212,12751
"대구광역시","37세",27012,14032,12980
"대구광역시","38세",31007,15610,15397
"대구광역시","39세",34901,17189,17712
"대구광역시","40세",36586,18192,18394
"대구광역시","41세",36540,18120,18420
"대구광역시","42세",36863,18256,18607
"대구광역시","43세",32743,16302,16441
"대구광역시","44세",34507,17044,17463
"대구광역시","45세",34869,17432,17437
"대구광역시","46세",36259,17851,18408
"대구광역시","47세",39239,19277,19962
"대구광역시","48세",41467,20067,21400
"대구광역시","49세",42295,20832,21463
"대구광역시","50세",43578,21472,22106
"대구광역시","51세",43653,21358,22295
"대구광역시","52세",43855,21322,22533
"대구광역시","53세",44996,22108,22888
"대구광역시","54세",42628,20615,22013
"대구광역시","55세",40215,20100,20115
"대구광역시","56세",40600,19608,20992
"대구광역시","57세",40439,19675,20764
"대구광역시","58세",36913,18192,18721
"대구광역시","59세",41880,20509,21371
"대구광역시","60세",42955,20943,22012
"대구광역시","61세",43182,20674,22508
"대구광역시","62세",41279,19543,21736
"대구광역시","63세",34887,17071,17816
"대구광역시","64세",34859,16931,17928
"대구광역시","65세",33315,16076,17239
"대구광역시","66세",32180,14858,17322
"대구광역시","67세",28991,13802,15189
"대구광역시","68세",25019,11505,13514
"대구광역시","69세",27426,12380,15046
"대구광역시","70세",22672,10458,12214
"대구광역시","71세",20422,9349,11073
"대구광역시","72세",21213,9677,11536
"대구광역시","73세",21371,9456,11915
"대구광역시","74세",19853,8737,11116
"대구광역시","75세",16056,7044,9012
"대구광역시","76세",11861,5162,6699
"대구광역시","77세",14404,6047,8357
"대구광역시","78세",14440,5774,8666
"대구광역시","79세",17243,7240,10003
"대구광역시","80세",13998,5545,8453
"대구광역시","81세",11752,4475,7277
"대구광역시","82세",11573,4309,7264
"대구광역시","83세",9815,3622,6193
"대구광역시","84세",8686,2990,5696
"대구광역시","85세",7713,2664,5049
"대구광역시","86세",6781,2186,4595
"대구광역시","87세",5705,1803,3902
"대구광역시","88세",4439,1289,3150
"대구광역시","89세",3726,1090,2636
"대구광역시","90세",2838,748,2090
"대구광역시","91세",2070,455,1615
"대구광역시","92세",1620,335,1285
"대구광역시","93세",1271,270,1001
"대구광역시","94세",943,186,757
"대구광역시","95세",636,114,522
"대구광역시","96세",439,89,350
"대구광역시","97세",274,48,226
"대구광역시","98세",231,49,182
"대구광역시","99세",145,16,129
"대구광역시","100세 이상",269,35,234
"인천광역시","계",2950978,1477432,1473546
"인천광역시","0세",14306,7283,7023
"인천광역시","1세",15958,8192,7766
"인천광역시","2세",17433,9056,8377
"인천광역시","3세",19337,9916,9421
"인천광역시","4세",20591,10708,9883
"인천광역시","5세",23379,11887,11492
"인천광역시","6세",25519,13084,12435
"인천광역시","7세",25706,13179,12527
"인천광역시","8세",25327,12896,12431
"인천광역시","9세",27999,14409,13590
"인천광역시","10세",27861,14316,13545
"인천광역시","11세",27700,14264,13436
"인천광역시","12세",26026,13387,12639
"인천광역시","13세",26814,13672,13142
"인천광역시","14세",28820,14714,14106
"인천광역시","15세",26234,13578,12656
"인천광역시","16세",25173,12883,12290
"인천광역시","17세",26416,13577,12839
"인천광역시","18세",28152,14486,13666
"인천광역시","19세",27539,14244,13295
"인천광역시","20세",30963,16060,14903
"인천광역시","21세",35178,18246,16932
"인천광역시","22세",35353,18486,16867
"인천광역시","23세",36019,18578,17441
"인천광역시","24세",38615,19757,18858
"인천광역시","25세",39784,20624,19160
"인천광역시","26세",41634,21654,19980
"인천광역시","27세",42907,22743,20164
"인천광역시","28세",43427,22955,20472
"인천광역시","29세",44095,23041,21054
"인천광역시","30세",43404,22744,20660
"인천광역시","31세",39099,20489,18610
"인천광역시","32세",38225,19966,18259
"인천광역시","33세",37576,19584,17992
"인천광역시","34세",36428,18764,17664
"인천광역시","35세",36865,19002,17863
"인천광역시","36세",38419,19871,18548
"인천광역시","37세",38818,20098,18720
"인천광역시","38세",43799,22447,21352
"인천광역시","39세",48283,24845,23438
"인천광역시","40세",50810,26141,24669
"인천광역시","41세",49490,25530,23960
"인천광역시","42세",49795,25811,23984
"인천광역시","43세",44155,22517,21638
"인천광역시","44세",45508,23242,22266
"인천광역시","45세",44044,22695,21349
"인천광역시","46세",45760,23510,22250
"인천광역시","47세",49312,25245,24067
"인천광역시","48세",51510,25841,25669
"인천광역시","49세",51776,26431,25345
"인천광역시","50세",53418,27077,26341
"인천광역시","51세",53707,27061,26646
"인천광역시","52세",52190,25983,26207
"인천광역시","53세",53895,26415,27480
"인천광역시","54세",49311,24155,25156
"인천광역시","55세",48841,24464,24377
"인천광역시","56세",49865,24790,25075
"인천광역시","57세",51080,25451,25629
"인천광역시","58세",46556,23544,23012
"인천광역시","59세",51463,25962,25501
"인천광역시","60세",53071,26649,26422
"인천광역시","61세",53615,26721,26894
"인천광역시","62세",49054,24564,24490
"인천광역시","63세",44317,22125,22192
"인천광역시","64세",42068,20913,21155
"인천광역시","65세",37486,18574,18912
"인천광역시","66세",37050,17990,19060
"인천광역시","67세",33033,16141,16892
"인천광역시","68세",26509,12695,13814
"인천광역시","69세",28144,13689,14455
"인천광역시","70세",20169,9841,10328
"인천광역시","71세",20553,9877,10676
"인천광역시","72세",21241,10135,11106
"인천광역시","73세",20675,9819,10856
"인천광역시","74세",20533,9496,11037
"인천광역시","75세",19047,8674,10373
"인천광역시","76세",13929,6247,7682
"인천광역시","77세",14326,6308,8018
"인천광역시","78세",13804,5949,7855
"인천광역시","79세",16598,6951,9647
"인천광역시","80세",13955,5551,8404
"인천광역시","81세",11292,4364,6928
"인천광역시","82세",11108,4197,6911
"인천광역시","83세",10063,3637,6426
"인천광역시","84세",8620,3043,5577
"인천광역시","85세",7920,2577,5343
"인천광역시","86세",6918,2231,4687
"인천광역시","87세",5822,1740,4082
"인천광역시","88세",4721,1322,3399
"인천광역시","89세",3986,988,2998
"인천광역시","90세",3187,747,2440
"인천광역시","91세",2542,518,2024
"인천광역시","92세",2080,438,1642
"인천광역시","93세",1636,341,1295
"인천광역시","94세",1249,267,982
"인천광역시","95세",912,172,740
"인천광역시","96세",562,76,486
"인천광역시","97세",505,87,418
"인천광역시","98세",313,83,230
"인천광역시","99세",269,56,213
"인천광역시","100세 이상",429,89,340
"광주광역시","계",1440032,712199,727833
"광주광역시","0세",7676,3918,3758
"광주광역시","1세",7885,3945,3940
"광주광역시","2세",8786,4425,4361
"광주광역시","3세",9666,4985,4681
"광주광역시","4세",10660,5537,5123
"광주광역시","5세",12227,6240,5987
"광주광역시","6세",13428,6881,6547
"광주광역시","7세",13527,6976,6551
"광주광역시","8세",13616,6936,6680
"광주광역시","9세",15116,7900,7216
"광주광역시","10세",14747,7650,7097
"광주광역시","11세",15165,7715,7450
"광주광역시","12세",14154,7339,6815
"광주광역시","13세",14815,7607,7208
"광주광역시","14세",16051,8345,7706
"광주광역시","15세",14798,7682,7116
"광주광역시","16세",14200,7378,6822
"광주광역시","17세",15148,7826,7322
"광주광역시","18세",16499,8664,7835
"광주광역시","19세",16289,8387,7902
"광주광역시","20세",18286,9472,8814
"광주광역시","21세",21042,10985,10057
"광주광역시","22세",20734,10769,9965
"광주광역시","23세",20626,10623,10003
"광주광역시","24세",21344,11113,10231
"광주광역시","25세",21166,11114,10052
"광주광역시","26세",21071,10865,10206
"광주광역시","27세",20619,10883,9736
"광주광역시","28세",20077,10544,9533
"광주광역시","29세",20051,10549,9502
"광주광역시","30세",18893,9900,8993
"광주광역시","31세",17061,8794,8267
"광주광역시","32세",16492,8673,7819
"광주광역시","33세",16215,8283,7932
"광주광역시","34세",16064,8232,7832
"광주광역시","35세",16357,8292,8065
"광주광역시","36세",17294,8802,8492
"광주광역시","37세",17639,8960,8679
"광주광역시","38세",20716,10560,10156
"광주광역시","39세",23228,11794,11434
"광주광역시","40세",23858,11916,11942
"광주광역시","41세",23005,11439,11566
"광주광역시","42세",23937,11908,12029
"광주광역시","43세",21598,10668,10930
"광주광역시","44세",22385,11033,11352
"광주광역시","45세",22715,11402,11313
"광주광역시","46세",22465,11204,11261
"광주광역시","47세",25137,12543,12594
"광주광역시","48세",25560,12562,12998
"광주광역시","49세",25859,12931,12928
"광주광역시","50세",26538,13068,13470
"광주광역시","51세",26124,13058,13066
"광주광역시","52세",24767,12345,12422
"광주광역시","53세",26048,12838,13210
"광주광역시","54세",23575,11652,11923
"광주광역시","55세",23173,11661,11512
"광주광역시","56세",22796,11171,11625
"광주광역시","57세",21389,10704,10685
"광주광역시","58세",20788,10315,10473
"광주광역시","59세",21207,10507,10700
"광주광역시","60세",21241,10328,10913
"광주광역시","61세",23262,11296,11966
"광주광역시","62세",21341,10200,11141
"광주광역시","63세",18762,8888,9874
"광주광역시","64세",18059,8651,9408
"광주광역시","65세",15692,7570,8122
"광주광역시","66세",15888,7538,8350
"광주광역시","67세",14495,6848,7647
"광주광역시","68세",11551,5322,6229
"광주광역시","69세",12590,5731,6859
"광주광역시","70세",11033,5148,5885
"광주광역시","71세",10903,4942,5961
"광주광역시","72세",11332,5093,6239
"광주광역시","73세",10508,4770,5738
"광주광역시","74세",10553,4606,5947
"광주광역시","75세",9815,4455,5360
"광주광역시","76세",7483,3267,4216
"광주광역시","77세",7640,3271,4369
"광주광역시","78세",6539,2713,3826
