"행정구역(시군구)별","연령별",2022.02,2022.02,2022.02
"충청북도","93세",1244,284,960
"충청북도","94세",911,186,725
"충청북도","95세",629,106,523
"충청북도","96세",418,82,336
"충청북도","97세",298,65,233
"충청북도","98세",206,40,166
"충청북도","99세",185,36,149
"충청북도","100세 이상",285,48,237
"충청남도","계",2118912,1083507,1035405
"충청남도","0세",10487,5384,5103
"충청남도","1세",11830,6134,5696
"충청남도","2세",13010,6647,6363
"충청남도","3세",14204,7220,6984
"충청남도","4세",15573,7984,7589
"충청남도","5세",17438,8904,8534
"충청남도","6세",19030,9749,9281
"충청남도","7세",18716,9502,9214
"충청남도","8세",19105,9817,9288
"충청남도","9세",21120,10779,10341
"충청남도","10세",20881,10815,10066
"충청남도","11세",20885,10855,10030
"충청남도","12세",19562,10121,9441
"충청남도","13세",20232,10479,9753
"충청남도","14세",21467,11118,10349
"충청남도","15세",19774,10262,9512
"충청남도","16세",18646,9616,9030
"충청남도","17세",19637,10187,9450
"충청남도","18세",19868,10263,9605
"충청남도","19세",19777,10507,9270
"충청남도","20세",21666,11479,10187
"충청남도","21세",24534,13084,11450
"충청남도","22세",23430,12833,10597
"충청남도","23세",22872,12685,10187
"충청남도","24세",23145,12822,10323
"충청남도","25세",23178,13011,10167
"충청남도","26세",23814,13450,10364
"충청남도","27세",23958,13831,10127
"충청남도","28세",24367,13619,10748
"충청남도","29세",25557,14147,11410
"충청남도","30세",23983,13241,10742
"충청남도","31세",23064,12789,10275
"충청남도","32세",23323,12826,10497
"충청남도","33세",23636,12931,10705
"충청남도","34세",24511,13113,11398
"충청남도","35세",24895,13244,11651
"충청남도","36세",25274,13631,11643
"충청남도","37세",25710,13656,12054
"충청남도","38세",29257,15561,13696
"충청남도","39세",33341,17732,15609
"충청남도","40세",33909,18133,15776
"충청남도","41세",33294,17820,15474
"충청남도","42세",33019,17352,15667
"충청남도","43세",30037,16248,13789
"충청남도","44세",31116,16722,14394
"충청남도","45세",30155,15893,14262
"충청남도","46세",31581,16528,15053
"충청남도","47세",33879,17973,15906
"충청남도","48세",35575,18915,16660
"충청남도","49세",34130,18407,15723
"충청남도","50세",36310,19690,16620
"충청남도","51세",35719,19175,16544
"충청남도","52세",35403,18816,16587
"충청남도","53세",36653,19338,17315
"충청남도","54세",33002,17386,15616
"충청남도","55세",32308,17363,14945
"충청남도","56세",32068,16803,15265
"충청남도","57세",34889,18313,16576
"충청남도","58세",29145,15339,13806
"충청남도","59세",34269,18123,16146
"충청남도","60세",37729,19607,18122
"충청남도","61세",39139,19990,19149
"충청남도","62세",35513,17942,17571
"충청남도","63세",31235,15726,15509
"충청남도","64세",30385,15431,14954
"충청남도","65세",28376,14302,14074
"충청남도","66세",29670,14875,14795
"충청남도","67세",27382,13372,14010
"충청남도","68세",21023,10286,10737
"충청남도","69세",22428,10866,11562
"충청남도","70세",19827,9692,10135
"충청남도","71세",19518,9296,10222
"충청남도","72세",20089,9656,10433
"충청남도","73세",19357,9348,10009
"충청남도","74세",18565,8812,9753
"충청남도","75세",16428,7889,8539
"충청남도","76세",12321,5649,6672
"충청남도","77세",14317,6116,8201
"충청남도","78세",13733,5584,8149
"충청남도","79세",18290,7549,10741
"충청남도","80세",15974,6272,9702
"충청남도","81세",12079,4614,7465
"충청남도","82세",13534,5043,8491
"충청남도","83세",12560,4486,8074
"충청남도","84세",11225,3955,7270
"충청남도","85세",10630,3652,6978
"충청남도","86세",9572,3132,6440
"충청남도","87세",8164,2585,5579
"충청남도","88세",6478,1972,4506
"충청남도","89세",5650,1587,4063
"충청남도","90세",4228,1121,3107
"충청남도","91세",3033,761,2272
"충청남도","92세",2592,614,1978
"충청남도","93세",1998,435,1563
"충청남도","94세",1411,306,1105
"충청남도","95세",990,214,776
"충청남도","96세",670,134,536
"충청남도","97세",469,96,373
"충청남도","98세",362,64,298
"충청남도","99세",311,48,263
"충청남도","100세 이상",439,63,376
"전라북도","계",1783923,887611,896312
"전라북도","0세",7128,3660,3468
"전라북도","1세",8170,4107,4063
"전라북도","2세",8904,4578,4326
"전라북도","3세",9843,5023,4820
"전라북도","4세",11287,5757,5530
"전라북도","5세",12578,6416,6162
"전라북도","6세",14161,7359,6802
"전라북도","7세",14513,7449,7064
"전라북도","8세",14795,7603,7192
"전라북도","9세",16420,8466,7954
"전라북도","10세",16483,8465,8018
"전라북도","11세",16957,8658,8299
"전라북도","12세",15810,8169,7641
"전라북도","13세",16515,8578,7937
"전라북도","14세",17761,9119,8642
"전라북도","15세",16392,8479,7913
"전라북도","16세",16186,8495,7691
"전라북도","17세",17161,8838,8323
"전라북도","18세",17933,9269,8664
"전라북도","19세",18215,9679,8536
"전라북도","20세",19868,10474,9394
"전라북도","21세",22542,11994,10548
"전라북도","22세",21518,11518,10000
"전라북도","23세",21061,11581,9480
"전라북도","24세",20976,11657,9319
"전라북도","25세",20381,11122,9259
"전라북도","26세",20200,11189,9011
"전라북도","27세",19948,10853,9095
"전라북도","28세",19074,10342,8732
"전라북도","29세",18922,10079,8843
"전라북도","30세",17977,9440,8537
"전라북도","31세",16673,8854,7819
"전라북도","32세",16406,8727,7679
"전라북도","33세",16135,8372,7763
"전라북도","34세",16112,8323,7789
"전라북도","35세",16677,8514,8163
"전라북도","36세",17695,9010,8685
"전라북도","37세",18195,9283,8912
"전라북도","38세",21051,10733,10318
"전라북도","39세",23308,11966,11342
"전라북도","40세",24322,12373,11949
"전라북도","41세",24372,12426,11946
"전라북도","42세",24545,12624,11921
"전라북도","43세",22984,11766,11218
"전라북도","44세",24975,12708,12267
"전라북도","45세",24308,12513,11795
"전라북도","46세",25578,13128,12450
"전라북도","47세",28760,14801,13959
"전라북도","48세",30144,15426,14718
"전라북도","49세",29695,15503,14192
"전라북도","50세",31428,16543,14885
"전라북도","51세",31110,16238,14872
"전라북도","52세",30136,15728,14408
"전라북도","53세",32185,16792,15393
"전라북도","54세",28807,14856,13951
"전라북도","55세",29859,15576,14283
"전라북도","56세",29645,15314,14331
"전라북도","57세",28767,14907,13860
"전라북도","58세",26531,13675,12856
"전라북도","59세",30287,15635,14652
"전라북도","60세",31410,15835,15575
"전라북도","61세",35048,17460,17588
"전라북도","62세",31888,15816,16072
"전라북도","63세",27157,13396,13761
"전라북도","64세",27775,14077,13698
"전라북도","65세",25532,12737,12795
"전라북도","66세",26156,12974,13182
"전라북도","67세",25254,12210,13044
"전라북도","68세",19366,9464,9902
"전라북도","69세",20484,9807,10677
"전라북도","70세",18621,9018,9603
"전라북도","71세",20305,9548,10757
"전라북도","72세",19487,9044,10443
"전라북도","73세",17375,8060,9315
"전라북도","74세",19063,8812,10251
"전라북도","75세",17976,8307,9669
"전라북도","76세",12651,5615,7036
"전라북도","77세",13206,5544,7662
"전라북도","78세",12512,4967,7545
"전라북도","79세",18132,7166,10966
"전라북도","80세",16551,6387,10164
"전라북도","81세",11749,4361,7388
"전라북도","82세",12626,4524,8102
"전라북도","83세",11465,4074,7391
"전라북도","84세",10227,3478,6749
"전라북도","85세",9340,2997,6343
"전라북도","86세",8496,2650,5846
"전라북도","87세",7379,2229,5150
"전라북도","88세",5983,1675,4308
"전라북도","89세",4757,1250,3507
"전라북도","90세",3927,971,2956
"전라북도","91세",2908,668,2240
"전라북도","92세",2378,547,1831
"전라북도","93세",1906,402,1504
"전라북도","94세",1542,317,1225
"전라북도","95세",921,173,748
"전라북도","96세",549,90,459
"전라북도","97세",372,66,306
"전라북도","98세",329,52,277
"전라북도","99세",336,58,278
"전라북도","100세 이상",415,55,360
"전라남도","계",1831451,921753,909698
"전라남도","0세",8066,4097,3969
"전라남도","1세",9299,4720,4579
"전라남도","2세",10111,5180,4931
"전라남도","3세",10737,5429,5308
"전라남도","4세",11566,6011,5555
"전라남도","5세",12893,6605,6288
"전라남도","6세",14101,7239,6862
"전라남도","7세",14239,7227,7012
"전라남도","8세",14738,7553,7185
"전라남도","9세",16428,8301,8127
"전라남도","10세",16461,8273,8188
"전라남도","11세",16562,8604,7958
"전라남도","12세",15427,7951,7476
"전라남도","13세",15809,8148,7661
"전라남도","14세",16965,8781,8184
"전라남도","15세",15699,8069,7630
"전라남도","16세",15229,7804,7425
"전라남도","17세",16158,8407,7751
"전라남도","18세",17004,8897,8107
"전라남도","19세",17166,9109,8057
"전라남도","20세",18811,10276,8535
"전라남도","21세",20971,11724,9247
"전라남도","22세",20363,11400,8963
"전라남도","23세",19450,10992,8458
"전라남도","24세",19349,10964,8385
"전라남도","25세",19072,10819,8253
"전라남도","26세",19362,11066,8296
"전라남도","27세",18423,10431,7992
"전라남도","28세",18235,10266,7969
"전라남도","29세",18037,9689,8348
"전라남도","30세",17228,9297,7931
"전라남도","31세",15737,8394,7343
"전라남도","32세",15704,8343,7361
"전라남도","33세",15476,8236,7240
"전라남도","34세",15783,8147,7636
"전라남도","35세",16437,8489,7948
"전라남도","36세",17548,9084,8464
"전라남도","37세",18261,9571,8690
"전라남도","38세",21124,10914,10210
"전라남도","39세",23613,12643,10970
"전라남도","40세",23887,12716,11171
"전라남도","41세",24083,12674,11409
"전라남도","42세",24746,12964,11782
"전라남도","43세",22471,11867,10604
"전라남도","44세",23957,12598,11359
"전라남도","45세",23896,12865,11031
"전라남도","46세",24410,12985,11425
"전라남도","47세",27054,14498,12556
"전라남도","48세",28586,15405,13181
"전라남도","49세",29386,15743,13643
"전라남도","50세",30865,16891,13974
"전라남도","51세",31079,16813,14266
"전라남도","52세",30533,16402,14131
"전라남도","53세",32958,17835,15123
"전라남도","54세",30878,16602,14276
"전라남도","55세",31459,17327,14132
"전라남도","56세",31895,17207,14688
"전라남도","57세",30757,16337,14420
"전라남도","58세",30303,16095,14208
"전라남도","59세",32037,17046,14991
"전라남도","60세",33063,17101,15962
"전라남도","61세",36938,18883,18055
"전라남도","62세",34246,17474,16772
"전라남도","63세",30792,15779,15013
"전라남도","64세",29792,15256,14536
"전라남도","65세",26514,13568,12946
"전라남도","66세",27161,13740,13421
"전라남도","67세",25573,12726,12847
"전라남도","68세",19848,9685,10163
"전라남도","69세",22544,10932,11612
"전라남도","70세",21300,10441,10859
"전라남도","71세",20911,9984,10927
"전라남도","72세",20981,10094,10887
"전라남도","73세",20049,9478,10571
"전라남도","74세",20919,9567,11352
"전라남도","75세",19213,8716,10497
"전라남도","76세",15302,6487,8815
"전라남도","77세",16097,6667,9430
"전라남도","78세",14217,5430,8787
"전라남도","79세",22002,8615,13387
"전라남도","80세",18418,6923,11495
"전라남도","81세",15744,5577,10167
"전라남도","82세",15710,5431,10279
"전라남도","83세",13960,4630,9330
"전라남도","84세",12459,3859,8600
"전라남도","85세",10875,3229,7646
"전라남도","86세",9417,2674,6743
"전라남도","87세",8446,2246,6200
"전라남도","88세",6456,1647,4809
"전라남도","89세",5458,1350,4108
"전라남도","90세",4436,956,3480
"전라남도","91세",3611,709,2902
"전라남도","92세",3093,628,2465
"전라남도","93세",1961,408,1553
"전라남도","94세",1476,289,1187
"전라남도","95세",1043,168,875
"전라남도","96세",683,115,568
"전라남도","97세",483,87,396
"전라남도","98세",494,75,419
"전라남도","99세",398,57,341
"전라남도","100세 이상",486,52,434
"경상북도","계",2622026,1321638,1300388
"경상북도","0세",11546,5886,5660
"경상북도","1세",12590,6466,6124
"경상북도","2세",14064,7188,6876
"경상북도","3세",15647,8108,7539
"경상북도","4세",16780,8673,8107
"경상북도","5세",19365,9843,9522
"경상북도","6세",20737,10702,10035
"경상북도","7세",20870,10727,10143
"경상북도","8세",20972,10824,10148
"경상북도","9세",23192,12112,11080
"경상북도","10세",22567,11671,10896
"경상북도","11세",22382,11545,10837
"경상북도","12세",20943,10923,10020
"경상북도","13세",21889,11497,10392
"경상북도","14세",23225,11994,11231
"경상북도","15세",21429,11328,10101
"경상북도","16세",21164,11161,10003
"경상북도","17세",21996,11692,10304
"경상북도","18세",22902,12107,10795
"경상북도","19세",22922,12303,10619
"경상북도","20세",25703,14044,11659
"경상북도","21세",29057,16215,12842
"경상북도","22세",28157,15789,12368
"경상북도","23세",26572,15230,11342
"경상북도","24세",27133,15492,11641
"경상북도","25세",26878,15550,11328
"경상북도","26세",27571,15958,11613
"경상북도","27세",27288,15707,11581
"경상북도","28세",26594,15246,11348
"경상북도","29세",27554,15380,12174
"경상북도","30세",26726,14802,11924
"경상북도","31세",24904,13741,11163
"경상북도","32세",25102,14020,11082
"경상북도","33세",25023,13746,11277
"경상북도","34세",25570,13715,11855
"경상북도","35세",26331,13893,12438
"경상북도","36세",27469,14659,12810
"경상북도","37세",27605,14441,13164
"경상북도","38세",31726,16589,15137
"경상북도","39세",35728,18487,17241
"경상북도","40세",37761,19434,18327
"경상북도","41세",36980,19398,17582
"경상북도","42세",37013,19441,17572
"경상북도","43세",33166,17391,15775
"경상북도","44세",35140,18152,16988
"경상북도","45세",34496,18023,16473
"경상북도","46세",36883,19053,17830
"경상북도","47세",40224,20857,19367
"경상북도","48세",42416,21773,20643
"경상북도","49세",42679,22431,20248
"경상북도","50세",43969,23238,20731
"경상북도","51세",45321,23680,21641
"경상북도","52세",45427,23669,21758
"경상북도","53세",48126,24834,23292
"경상북도","54세",44663,22800,21863
"경상북도","55세",44681,23583,21098
"경상북도","56세",45353,23285,22068
"경상북도","57세",45173,23423,21750
"경상북도","58세",42389,21840,20549
"경상북도","59세",48486,25067,23419
"경상북도","60세",51354,26196,25158
"경상북도","61세",52927,26803,26124
"경상북도","62세",51525,25603,25922
"경상북도","63세",44086,22238,21848
"경상북도","64세",44235,22655,21580
"경상북도","65세",42854,21619,21235
"경상북도","66세",40909,20116,20793
"경상북도","67세",38260,18966,19294
"경상북도","68세",33770,16235,17535
"경상북도","69세",35989,17229,18760
"경상북도","70세",30163,14426,15737
"경상북도","71세",26877,12938,13939
"경상북도","72세",28506,13754,14752
"경상북도","73세",28468,13605,14863
"경상북도","74세",26449,12402,14047
"경상북도","75세",21381,9976,11405
"경상북도","76세",15726,6929,8797
"경상북도","77세",19990,8187,11803
"경상북도","78세",20790,7994,12796
"경상북도","79세",27135,11009,16126
"경상북도","80세",21348,8198,13150
"경상북도","81세",18649,6714,11935
"경상북도","82세",19330,6969,12361
"경상북도","83세",16928,5732,11196
"경상북도","84세",14820,4889,9931
"경상북도","85세",13708,4260,9448
"경상북도","86세",12171,3712,8459
"경상북도","87세",10681,3015,7666
"경상북도","88세",8140,2234,5906
"경상북도","89세",7053,1793,5260
"경상북도","90세",5475,1305,4170
"경상북도","91세",4143,910,3233
"경상북도","92세",3203,656,2547
"경상북도","93세",2628,501,2127
"경상북도","94세",1971,392,1579
"경상북도","95세",1271,215,1056
"경상북도","96세",927,138,789
"경상북도","97세",566,108,458
"경상북도","98세",481,69,412
"경상북도","99세",344,62,282
"경상북도","100세 이상",576,60,516
"경상남도","계",3307005,1664907,1642098
"경상남도","0세",14611,7531,7080
"경상남도","1세",16546,8518,8028
"경상남도","2세",18654,9564,9090
"경상남도","3세",21268,10862,10406
"경상남도","4세",23795,12360,11435
"경상남도","5세",27144,13972,13172
"경상남도","6세",30090,15476,14614
"경상남도","7세",30388,15666,14722
"경상남도","8세",30348,15542,14806
"경상남도","9세",33708,17324,16384
"경상남도","10세",33325,17084,16241
"경상남도","11세",33194,17248,15946
"경상남도","12세",30880,15949,14931
"경상남도","13세",32103,16564,15539
"경상남도","14세",34482,17764,16718
"경상남도","15세",30491,15866,14625
"경상남도","16세",29482,15349,14133
"경상남도","17세",31269,16532,14737
"경상남도","18세",31972,16888,15084
"경상남도","19세",31474,16989,14485
"경상남도","20세",34260,18938,15322
"경상남도","21세",38184,21338,16846
"경상남도","22세",36511,20333,16178
"경상남도","23세",35190,19897,15293
"경상남도","24세",35318,19866,15452
"경상남도","25세",35725,20353,15372
"경상남도","26세",35652,20122,15530
"경상남도","27세",35572,19970,15602
"경상남도","28세",35353,19567,15786
"경상남도","29세",36089,19745,16344
"경상남도","30세",35503,19090,16413
"경상남도","31세",32718,17681,15037
"경상남도","32세",33544,18079,15465
"경상남도","33세",33408,17718,15690
"경상남도","34세",33714,17489,16225
"경상남도","35세",35006,18187,16819
"경상남도","36세",37491,19614,17877
"경상남도","37세",38801,20060,18741
"경상남도","38세",44526,22933,21593
"경상남도","39세",50269,25743,24526
"경상남도","40세",53117,27281,25836
"경상남도","41세",53674,27607,26067
"경상남도","42세",53033,27441,25592
"경상남도","43세",48429,25074,23355
"경상남도","44세",49399,25313,24086
"경상남도","45세",47481,24598,22883
"경상남도","46세",50752,25808,24944
"경상남도","47세",54637,28048,26589
"경상남도","48세",58549,29766,28783
"경상남도","49세",57910,30016,27894
"경상남도","50세",60160,31044,29116
"경상남도","51세",61554,31735,29819
"경상남도","52세",61206,31158,30048
"경상남도","53세",61763,31316,30447
"경상남도","54세",57945,29034,28911
"경상남도","55세",56251,29572,26679
"경상남도","56세",57124,28934,28190
"경상남도","57세",54427,27755,26672
"경상남도","58세",49187,25314,23873
"경상남도","59세",59040,30265,28775
"경상남도","60세",62310,31240,31070
"경상남도","61세",64720,32196,32524
"경상남도","62세",57663,28950,28713
"경상남도","63세",52565,26662,25903
"경상남도","64세",51029,25619,25410
"경상남도","65세",48019,24013,24006
"경상남도","66세",47298,23041,24257
"경상남도","67세",43335,21574,21761
"경상남도","68세",34332,16718,17614
"경상남도","69세",37560,18277,19283
"경상남도","70세",31535,15101,16434
"경상남도","71세",28784,13748,15036
"경상남도","72세",29407,13900,15507
"경상남도","73세",29239,13779,15460
"경상남도","74세",27392,12617,14775
"경상남도","75세",23867,10815,13052
"경상남도","76세",17049,7570,9479
"경상남도","77세",21350,8999,12351
"경상남도","78세",19362,7651,11711
"경상남도","79세",23645,9152,14493
"경상남도","80세",20978,7920,13058
"경상남도","81세",18106,6455,11651
"경상남도","82세",17447,5936,11511
"경상남도","83세",15565,5121,10444
"경상남도","84세",13472,4294,9178
"경상남도","85세",12880,3928,8952
"경상남도","86세",11033,3139,7894
"경상남도","87세",9674,2580,7094
"경상남도","88세",7574,1907,5667
"경상남도","89세",6413,1456,4957
"경상남도","90세",5190,1114,4076
"경상남도","91세",3794,695,3099
"경상남도","92세",3156,621,2535
"경상남도","93세",2326,420,1906
"경상남도","94세",1702,297,1405
"경상남도","95세",1137,190,947
"경상남도","96세",822,118,704
"경상남도","97세",491,74,417
"경상남도","98세",380,59,321
"경상남도","99세",290,51,239
"경상남도","100세 이상",418,60,358
"제주특별자치도","계",677143,339248,337895
"제주특별자치도","0세",3610,1835,1775
"제주특별자치도","1세",3937,2073,1864
"제주특별자치도","2세",4590,2335,2255
"제주특별자치도","3세",5085,2632,2453
"제주특별자치도","4세",5574,2852,2722
"제주특별자치도","5세",6194,3207,2987
"제주특별자치도","6세",6888,3580,3308
"제주특별자치도","7세",6954,3545,3409
"제주특별자치도","8세",7063,3583,3480
"제주특별자치도","9세",7745,3961,3784
"제주특별자치도","10세",7527,3906,3621
"제주특별자치도","11세",7521,3898,3623
"제주특별자치도","12세",6975,3602,3373
"제주특별자치도","13세",6944,3607,3337
"제주특별자치도","14세",7471,3822,3649
"제주특별자치도","15세",6854,3578,3276
"제주특별자치도","16세",6530,3476,3054
"제주특별자치도","17세",6658,3511,3147
"제주특별자치도","18세",7058,3712,3346
"제주특별자치도","19세",6729,3591,3138
"제주특별자치도","20세",7370,4002,3368
"제주특별자치도","21세",8286,4375,3911
"제주특별자치도","22세",7872,4210,3662
"제주특별자치도","23세",7695,4070,3625
"제주특별자치도","24세",7964,4238,3726
"제주특별자치도","25세",7864,4164,3700
"제주특별자치도","26세",8178,4276,3902
"제주특별자치도","27세",8211,4347,3864
"제주특별자치도","28세",8305,4341,3964
"제주특별자치도","29세",8458,4429,4029
"제주특별자치도","30세",7937,4056,3881
"제주특별자치도","31세",7334,3809,3525
"제주특별자치도","32세",7012,3568,3444
"제주특별자치도","33세",7016,3460,3556
"제주특별자치도","34세",7047,3563,3484
"제주특별자치도","35세",7430,3737,3693
"제주특별자치도","36세",7948,4022,3926
"제주특별자치도","37세",8388,4150,4238
"제주특별자치도","38세",9421,4655,4766
"제주특별자치도","39세",11016,5500,5516
"제주특별자치도","40세",11299,5667,5632
"제주특별자치도","41세",11124,5639,5485
"제주특별자치도","42세",11521,5747,5774
"제주특별자치도","43세",9824,4936,4888
"제주특별자치도","44세",10397,5296,5101
"제주특별자치도","45세",10324,5392,4932
"제주특별자치도","46세",10554,5494,5060
"제주특별자치도","47세",11787,6247,5540
"제주특별자치도","48세",12054,6150,5904
"제주특별자치도","49세",12536,6451,6085
"제주특별자치도","50세",13195,6803,6392
"제주특별자치도","51세",12504,6505,5999
"제주특별자치도","52세",12362,6400,5962
"제주특별자치도","53세",12270,6340,5930
"제주특별자치도","54세",11212,5872,5340
"제주특별자치도","55세",11271,5964,5307
"제주특별자치도","56세",10825,5670,5155
"제주특별자치도","57세",10539,5411,5128
"제주특별자치도","58세",10780,5598,5182
"제주특별자치도","59세",10528,5408,5120
"제주특별자치도","60세",10638,5348,5290
"제주특별자치도","61세",10939,5506,5433
"제주특별자치도","62세",10178,5102,5076
"제주특별자치도","63세",9324,4700,4624
"제주특별자치도","64세",8860,4439,4421
"제주특별자치도","65세",8426,4168,4258
"제주특별자치도","66세",8276,4044,4232
"제주특별자치도","67세",7400,3641,3759
"제주특별자치도","68세",5585,2643,2942
"제주특별자치도","69세",5891,2834,3057
"제주특별자치도","70세",5176,2517,2659
"제주특별자치도","71세",5117,2391,2726
"제주특별자치도","72세",4832,2205,2627
"제주특별자치도","73세",5286,2566,2720
"제주특별자치도","74세",5066,2323,2743
"제주특별자치도","75세",4858,2229,2629
"제주특별자치도","76세",3980,1821,2159
"제주특별자치도","77세",3973,1748,2225
"제주특별자치도","78세",3700,1559,2141
"제주특별자치도","79세",4073,1735,2338
"제주특별자치도","80세",3811,1531,2280
"제주특별자치도","81세",3293,1283,2010
"제주특별자치도","82세",3265,1216,2049
"제주특별자치도","83세",2965,1074,1891
"제주특별자치도","84세",2571,883,1688
"제주특별자치도","85세",2370,758,1612
"제주특별자치도","86세",2068,658,1410
"제주특별자치도","87세",1997,580,1417
"제주특별자치도","88세",1737,460,1277
"제주특별자치도","89세",1368,303,1065
"제주특별자치도","90세",1055,233,822
"제주특별자치도","91세",833,155,678
"제주특별자치도","92세",747,132,615
"제주특별자치도","93세",472,69,403
"제주특별자치도","94세",344,33,311
"제주특별자치도","95세",233,35,198
"제주특별자치도","96세",167,9,158
"제주특별자치도","97세",114,15,99
"제주특별자치도","98세",209,9,200
"제주특별자치도","99세",170,16,154
"제주특별자치도","100세 이상",211,9,202
